"","RegionCentroidLatitude","RegionCentroidLongitude","ID","Binomial","State","MaxStatus","count"
"603",-34.15050767,116.6498318,5115,"Isopogon_uncinatus","Western Australia","Critically Endangered",8
"604",-34.15050767,116.6498318,5118,"Lambertia_orbifolia_subsp_orbifolia","Western Australia","Endangered",8
"605",-34.15050767,116.6498318,5119,"Lambertia_orbifolia_subsp_orbifolia","Western Australia","Endangered",8
"606",-34.15050767,116.6498318,5158,"Andersonia_pinaster","Western Australia","Vulnerable",8
"607",-34.15050767,116.6498318,5648,"Banksia_brownii","Western Australia","Critically Endangered",8
"608",-34.15050767,116.6498318,5649,"Banksia_brownii","Western Australia","Critically Endangered",8
"609",-34.1382346,148.3763939,4737,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"610",-34.1382346,148.3763939,4738,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"611",-34.1382346,148.3763939,4739,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"612",-34.1382346,148.3763939,4740,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"613",-34.1382346,148.3763939,4741,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"614",-34.1382346,148.3763939,4742,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"615",-34.1382346,148.3763939,4743,"Bossiaea_fragrans","New South Wales","Critically Endangered",16
"616",-34.1382346,148.3763939,5109,"Grevillea_wilkinsonii","New South Wales","Critically Endangered",16
"617",-34.1382346,148.3763939,5299,"Prasophyllum_petilum","New South Wales","Endangered",16
"618",-34.1382346,148.3763939,5300,"Prasophyllum_petilum","New South Wales","Endangered",16
"619",-34.1382346,148.3763939,5301,"Prasophyllum_petilum","New South Wales","Endangered",16
"620",-34.1382346,148.3763939,5302,"Prasophyllum_petilum","New South Wales","Endangered",16
"621",-34.1382346,148.3763939,5588,"Zieria_obcordata","New South Wales","Endangered",16
"622",-34.1382346,148.3763939,5595,"Zieria_obcordata","New South Wales","Endangered",16
"623",-34.1382346,148.3763939,5596,"Zieria_obcordata","New South Wales","Endangered",16
"624",-34.1382346,148.3763939,5597,"Zieria_obcordata","New South Wales","Endangered",16
"625",-34.0400509,150.0838695,5007,"Diuris_aequalis","New South Wales","Endangered",2
"626",-34.0400509,150.0838695,5008,"Diuris_aequalis","New South Wales","Endangered",2
"627",-33.91392283,137.9381525,5026,"Acanthocladium_dockeri","South Australia","Critically Endangered",12
"628",-33.91392283,137.9381525,5027,"Acanthocladium_dockeri","South Australia","Critically Endangered",12
"629",-33.91392283,137.9381525,5375,"Pterostylis_arenicola","South Australia","Vulnerable",12
"630",-33.91392283,137.9381525,5376,"Pterostylis_arenicola","South Australia","Vulnerable",12
"631",-33.91392283,137.9381525,5377,"Pterostylis_arenicola","South Australia","Vulnerable",12
"632",-33.91392283,137.9381525,5378,"Pterostylis_arenicola","South Australia","Vulnerable",12
"633",-33.91392283,137.9381525,5379,"Pterostylis_arenicola","South Australia","Vulnerable",12
"634",-33.91392283,137.9381525,5380,"Pterostylis_arenicola","South Australia","Vulnerable",12
"635",-33.91392283,137.9381525,5381,"Pterostylis_arenicola","South Australia","Vulnerable",12
"636",-33.91392283,137.9381525,5382,"Pterostylis_arenicola","South Australia","Vulnerable",12
"637",-33.91392283,137.9381525,5623,"Pterostylis_lepida","South Australia","Endangered",12
"638",-33.91392283,137.9381525,5624,"Pterostylis_lepida","South Australia","Endangered",12
"639",-33.79845532,134.7934883,5268,"Angianthus_phyllocalymmeus","South Australia","Vulnerable",1
"640",-33.68682216,151.3158186,5152,"Micromyrtus_blakelyi","New South Wales","Vulnerable",42
"641",-33.68682216,151.3158186,5153,"Micromyrtus_blakelyi","New South Wales","Vulnerable",42
"642",-33.68682216,151.3158186,5154,"Micromyrtus_blakelyi","New South Wales","Vulnerable",42
"643",-33.68682216,151.3158186,5333,"Prostanthera_junonis","New South Wales","Endangered",42
"644",-33.68682216,151.3158186,5334,"Prostanthera_junonis","New South Wales","Endangered",42
"645",-33.68682216,151.3158186,5335,"Prostanthera_junonis","New South Wales","Endangered",42
"646",-33.68682216,151.3158186,5336,"Prostanthera_junonis","New South Wales","Endangered",42
"647",-33.68682216,151.3158186,5337,"Prostanthera_junonis","New South Wales","Endangered",42
"648",-33.68682216,151.3158186,5338,"Prostanthera_junonis","New South Wales","Endangered",42
"649",-33.68682216,151.3158186,5339,"Prostanthera_junonis","New South Wales","Endangered",42
"650",-33.68682216,151.3158186,5340,"Prostanthera_junonis","New South Wales","Endangered",42
"651",-33.68682216,151.3158186,5341,"Prostanthera_junonis","New South Wales","Endangered",42
"652",-33.68682216,151.3158186,5342,"Prostanthera_junonis","New South Wales","Endangered",42
"653",-33.68682216,151.3158186,5343,"Prostanthera_junonis","New South Wales","Endangered",42
"654",-33.68682216,151.3158186,5344,"Prostanthera_junonis","New South Wales","Endangered",42
"655",-33.68682216,151.3158186,5345,"Prostanthera_junonis","New South Wales","Endangered",42
"656",-33.68682216,151.3158186,5346,"Prostanthera_junonis","New South Wales","Endangered",42
"657",-33.68682216,151.3158186,5347,"Prostanthera_junonis","New South Wales","Endangered",42
"658",-33.68682216,151.3158186,5348,"Prostanthera_junonis","New South Wales","Endangered",42
"659",-33.68682216,151.3158186,5349,"Prostanthera_junonis","New South Wales","Endangered",42
"660",-33.68682216,151.3158186,5350,"Prostanthera_junonis","New South Wales","Endangered",42
"661",-33.68682216,151.3158186,5351,"Prostanthera_junonis","New South Wales","Endangered",42
"662",-33.68682216,151.3158186,5352,"Prostanthera_junonis","New South Wales","Endangered",42
"663",-33.68682216,151.3158186,5353,"Prostanthera_junonis","New South Wales","Endangered",42
"664",-33.68682216,151.3158186,5354,"Prostanthera_junonis","New South Wales","Endangered",42
"665",-33.68682216,151.3158186,5355,"Prostanthera_junonis","New South Wales","Endangered",42
"666",-33.68682216,151.3158186,5356,"Prostanthera_junonis","New South Wales","Endangered",42
"667",-33.68682216,151.3158186,5357,"Prostanthera_junonis","New South Wales","Endangered",42
"668",-33.68682216,151.3158186,5358,"Prostanthera_junonis","New South Wales","Endangered",42
"669",-33.68682216,151.3158186,5359,"Prostanthera_junonis","New South Wales","Endangered",42
"670",-33.68682216,151.3158186,5360,"Prostanthera_junonis","New South Wales","Endangered",42
"671",-33.68682216,151.3158186,5361,"Prostanthera_junonis","New South Wales","Endangered",42
"672",-33.68682216,151.3158186,5362,"Prostanthera_junonis","New South Wales","Endangered",42
"673",-33.68682216,151.3158186,5363,"Prostanthera_junonis","New South Wales","Endangered",42
"674",-33.68682216,151.3158186,5364,"Prostanthera_junonis","New South Wales","Endangered",42
"675",-33.68682216,151.3158186,5365,"Prostanthera_junonis","New South Wales","Endangered",42
"676",-33.68682216,151.3158186,5366,"Prostanthera_junonis","New South Wales","Endangered",42
"677",-33.68682216,151.3158186,5599,"Astrotricha_crassifolia","New South Wales","Vulnerable",42
"678",-33.68682216,151.3158186,5619,"Genoplesium_baueri","New South Wales","Endangered",42
"679",-33.68682216,151.3158186,5620,"Genoplesium_baueri","New South Wales","Endangered",42
"680",-33.68682216,151.3158186,5621,"Genoplesium_baueri","New South Wales","Endangered",42
"681",-33.68682216,151.3158186,5622,"Genoplesium_baueri","New South Wales","Endangered",42
"682",-33.64860286,146.385139,5629,"Acacia_curranii","New South Wales","Vulnerable",4
"683",-33.64860286,146.385139,5630,"Acacia_curranii","New South Wales","Vulnerable",4
"684",-33.64860286,146.385139,5631,"Acacia_curranii","New South Wales","Vulnerable",4
"685",-33.64860286,146.385139,5632,"Acacia_curranii","New South Wales","Vulnerable",4
"686",-33.59852723,138.730096,4746,"Caladenia_argocalla","South Australia","Endangered",21
"687",-33.59852723,138.730096,4747,"Caladenia_argocalla","South Australia","Endangered",21
"688",-33.59852723,138.730096,4748,"Caladenia_argocalla","South Australia","Endangered",21
"689",-33.59852723,138.730096,4749,"Caladenia_argocalla","South Australia","Endangered",21
"690",-33.59852723,138.730096,4750,"Caladenia_argocalla","South Australia","Endangered",21
"691",-33.59852723,138.730096,4751,"Caladenia_argocalla","South Australia","Endangered",21
"692",-33.59852723,138.730096,4752,"Caladenia_argocalla","South Australia","Endangered",21
"693",-33.59852723,138.730096,4753,"Caladenia_argocalla","South Australia","Endangered",21
"694",-33.59852723,138.730096,4754,"Caladenia_argocalla","South Australia","Endangered",21
"695",-33.59852723,138.730096,4755,"Caladenia_argocalla","South Australia","Endangered",21
"696",-33.59852723,138.730096,4756,"Caladenia_argocalla","South Australia","Endangered",21
"697",-33.59852723,138.730096,4841,"Caladenia_xanthochila","South Australia","Endangered",21
"698",-33.59852723,138.730096,4842,"Caladenia_xanthochila","South Australia","Endangered",21
"699",-33.59852723,138.730096,4843,"Caladenia_xanthochila","South Australia","Endangered",21
"700",-33.59852723,138.730096,4844,"Caladenia_xanthochila","South Australia","Endangered",21
"701",-33.59852723,138.730096,4845,"Caladenia_xanthochila","South Australia","Endangered",21
"702",-33.59852723,138.730096,4846,"Caladenia_xanthochila","South Australia","Endangered",21
"703",-33.59852723,138.730096,5022,"Acanthocladium_dockeri","South Australia","Critically Endangered",21
"704",-33.59852723,138.730096,5023,"Acanthocladium_dockeri","South Australia","Critically Endangered",21
"705",-33.59852723,138.730096,5431,"Pterostylis_despectans","South Australia","Endangered",21
"706",-33.59852723,138.730096,5437,"Pterostylis_despectans","South Australia","Endangered",21
"707",-33.52441155,149.7665915,5587,"Zieria_obcordata","New South Wales","Endangered",7
"708",-33.52441155,149.7665915,5589,"Zieria_obcordata","New South Wales","Endangered",7
"709",-33.52441155,149.7665915,5590,"Zieria_obcordata","New South Wales","Endangered",7
"710",-33.52441155,149.7665915,5591,"Zieria_obcordata","New South Wales","Endangered",7
"711",-33.52441155,149.7665915,5592,"Zieria_obcordata","New South Wales","Endangered",7
"712",-33.52441155,149.7665915,5593,"Zieria_obcordata","New South Wales","Endangered",7
"713",-33.52441155,149.7665915,5594,"Zieria_obcordata","New South Wales","Endangered",7
"714",-33.16202614,150.3893724,4744,"Acacia_gordonii","New South Wales","Endangered",33
"715",-33.16202614,150.3893724,5216,"Persoonia_hindii","New South Wales","Endangered",33
"716",-33.16202614,150.3893724,5217,"Persoonia_hindii","New South Wales","Endangered",33
"717",-33.16202614,150.3893724,5218,"Persoonia_hindii","New South Wales","Endangered",33
"718",-33.16202614,150.3893724,5219,"Persoonia_hindii","New South Wales","Endangered",33
"719",-33.16202614,150.3893724,5220,"Persoonia_hindii","New South Wales","Endangered",33
"720",-33.16202614,150.3893724,5221,"Persoonia_hindii","New South Wales","Endangered",33
"721",-33.16202614,150.3893724,5222,"Persoonia_hindii","New South Wales","Endangered",33
"722",-33.16202614,150.3893724,5223,"Persoonia_hindii","New South Wales","Endangered",33
"723",-33.16202614,150.3893724,5224,"Persoonia_hindii","New South Wales","Endangered",33
"724",-33.16202614,150.3893724,5225,"Persoonia_hindii","New South Wales","Endangered",33
"725",-33.16202614,150.3893724,5226,"Persoonia_hindii","New South Wales","Endangered",33
"726",-33.16202614,150.3893724,5227,"Persoonia_hindii","New South Wales","Endangered",33
"727",-33.16202614,150.3893724,5228,"Persoonia_hindii","New South Wales","Endangered",33
"728",-33.16202614,150.3893724,5229,"Persoonia_hindii","New South Wales","Endangered",33
"729",-33.16202614,150.3893724,5230,"Persoonia_hindii","New South Wales","Endangered",33
"730",-33.16202614,150.3893724,5231,"Persoonia_hindii","New South Wales","Endangered",33
"731",-33.16202614,150.3893724,5232,"Persoonia_hindii","New South Wales","Endangered",33
"732",-33.16202614,150.3893724,5233,"Persoonia_hindii","New South Wales","Endangered",33
"733",-33.16202614,150.3893724,5234,"Persoonia_hindii","New South Wales","Endangered",33
"734",-33.16202614,150.3893724,5235,"Persoonia_hindii","New South Wales","Endangered",33
"735",-33.16202614,150.3893724,5236,"Persoonia_hindii","New South Wales","Endangered",33
"736",-33.16202614,150.3893724,5237,"Persoonia_hindii","New South Wales","Endangered",33
"737",-33.16202614,150.3893724,5238,"Persoonia_hindii","New South Wales","Endangered",33
"738",-33.16202614,150.3893724,5239,"Persoonia_hindii","New South Wales","Endangered",33
"739",-33.16202614,150.3893724,5240,"Persoonia_hindii","New South Wales","Endangered",33
"740",-33.16202614,150.3893724,5241,"Persoonia_hindii","New South Wales","Endangered",33
"741",-33.16202614,150.3893724,5242,"Persoonia_hindii","New South Wales","Endangered",33
"742",-33.16202614,150.3893724,5243,"Persoonia_hindii","New South Wales","Endangered",33
"743",-33.16202614,150.3893724,5244,"Persoonia_hindii","New South Wales","Endangered",33
"744",-33.16202614,150.3893724,5245,"Persoonia_hindii","New South Wales","Endangered",33
"745",-33.16202614,150.3893724,5560,"Wollemia_nobilis","New South Wales","Critically Endangered",33
"746",-33.16202614,150.3893724,5633,"Baeckea_kandos","New South Wales","Endangered",33
"747",-33.14247789,149.9850264,5097,"Grevillea_obtusiflora","New South Wales","Endangered",16
"748",-33.14247789,149.9850264,5098,"Grevillea_obtusiflora","New South Wales","Endangered",16
"749",-33.14247789,149.9850264,5099,"Grevillea_obtusiflora","New South Wales","Endangered",16
"750",-33.14247789,149.9850264,5100,"Grevillea_obtusiflora","New South Wales","Endangered",16
"751",-33.14247789,149.9850264,5101,"Grevillea_obtusiflora","New South Wales","Endangered",16
"752",-33.14247789,149.9850264,5102,"Grevillea_obtusiflora","New South Wales","Endangered",16
"753",-33.14247789,149.9850264,5246,"Persoonia_marginata","New South Wales","Endangered",16
"754",-33.14247789,149.9850264,5247,"Persoonia_marginata","New South Wales","Endangered",16
"755",-33.14247789,149.9850264,5248,"Persoonia_marginata","New South Wales","Endangered",16
"756",-33.14247789,149.9850264,5249,"Persoonia_marginata","New South Wales","Endangered",16
"757",-33.14247789,149.9850264,5250,"Persoonia_marginata","New South Wales","Endangered",16
"758",-33.14247789,149.9850264,5251,"Persoonia_marginata","New South Wales","Endangered",16
"759",-33.14247789,149.9850264,5252,"Persoonia_marginata","New South Wales","Endangered",16
"760",-33.14247789,149.9850264,5253,"Persoonia_marginata","New South Wales","Endangered",16
"761",-33.14247789,149.9850264,5254,"Persoonia_marginata","New South Wales","Endangered",16
"762",-33.14247789,149.9850264,5446,"Pultenaea_sp_Genowlan_Point_NSW","New South Wales","Critically Endangered",16
"763",-33.10149856,150.9275559,5034,"Asterolasia_elegans","New South Wales","Endangered",7
"764",-33.10149856,150.9275559,5146,"Micromyrtus_blakelyi","New South Wales","Vulnerable",7
"765",-33.10149856,150.9275559,5147,"Micromyrtus_blakelyi","New South Wales","Vulnerable",7
"766",-33.10149856,150.9275559,5148,"Micromyrtus_blakelyi","New South Wales","Vulnerable",7
"767",-33.10149856,150.9275559,5149,"Micromyrtus_blakelyi","New South Wales","Vulnerable",7
"768",-33.10149856,150.9275559,5150,"Micromyrtus_blakelyi","New South Wales","Vulnerable",7
"769",-33.10149856,150.9275559,5151,"Micromyrtus_blakelyi","New South Wales","Vulnerable",7
"770",-33.05792494,119.0261199,5012,"Eremophila_subteretifolia","Western Australia","Endangered",4
"771",-33.05792494,119.0261199,5013,"Eremophila_subteretifolia","Western Australia","Endangered",4
"772",-33.05792494,119.0261199,5625,"Caladenia_graniticola","Western Australia","Endangered",4
"773",-33.05792494,119.0261199,5626,"Caladenia_graniticola","Western Australia","Endangered",4
"774",-32.93819303,150.0562368,5095,"Grevillea_obtusiflora","New South Wales","Endangered",2
"775",-32.93819303,150.0562368,5096,"Grevillea_obtusiflora","New South Wales","Endangered",2
"776",-32.62683095,139.5561686,5429,"Pterostylis_despectans","South Australia","Endangered",11
"777",-32.62683095,139.5561686,5430,"Pterostylis_despectans","South Australia","Endangered",11
"778",-32.62683095,139.5561686,5432,"Pterostylis_despectans","South Australia","Endangered",11
"779",-32.62683095,139.5561686,5433,"Pterostylis_despectans","South Australia","Endangered",11
"780",-32.62683095,139.5561686,5434,"Pterostylis_despectans","South Australia","Endangered",11
"781",-32.62683095,139.5561686,5435,"Pterostylis_despectans","South Australia","Endangered",11
"782",-32.62683095,139.5561686,5436,"Pterostylis_despectans","South Australia","Endangered",11
"783",-32.62683095,139.5561686,5438,"Pterostylis_despectans","South Australia","Endangered",11
"784",-32.62683095,139.5561686,5439,"Pterostylis_despectans","South Australia","Endangered",11
"785",-32.62683095,139.5561686,5440,"Pterostylis_despectans","South Australia","Endangered",11
"786",-32.62683095,139.5561686,5441,"Pterostylis_despectans","South Australia","Endangered",11
"787",-32.52013869,151.1890475,5445,"Pterostylis_gibbosa","New South Wales","Endangered",1
"788",-32.48331644,138.2653766,4807,"Caladenia_gladiolata","South Australia","Endangered",20
"789",-32.48331644,138.2653766,4808,"Caladenia_gladiolata","South Australia","Endangered",20
"790",-32.48331644,138.2653766,4809,"Caladenia_gladiolata","South Australia","Endangered",20
"791",-32.48331644,138.2653766,4810,"Caladenia_gladiolata","South Australia","Endangered",20
"792",-32.48331644,138.2653766,4811,"Caladenia_gladiolata","South Australia","Endangered",20
"793",-32.48331644,138.2653766,4812,"Caladenia_gladiolata","South Australia","Endangered",20
"794",-32.48331644,138.2653766,4813,"Caladenia_gladiolata","South Australia","Endangered",20
"795",-32.48331644,138.2653766,4835,"Caladenia_woolcockiorum","South Australia","Vulnerable",20
"796",-32.48331644,138.2653766,4836,"Caladenia_woolcockiorum","South Australia","Vulnerable",20
"797",-32.48331644,138.2653766,4837,"Caladenia_woolcockiorum","South Australia","Vulnerable",20
"798",-32.48331644,138.2653766,4838,"Caladenia_woolcockiorum","South Australia","Vulnerable",20
"799",-32.48331644,138.2653766,4839,"Caladenia_woolcockiorum","South Australia","Vulnerable",20
"800",-32.48331644,138.2653766,4840,"Caladenia_woolcockiorum","South Australia","Vulnerable",20
"801",-32.48331644,138.2653766,5028,"Acanthocladium_dockeri","South Australia","Critically Endangered",20
"802",-32.48331644,138.2653766,5029,"Acanthocladium_dockeri","South Australia","Critically Endangered",20
"803",-32.48331644,138.2653766,5297,"Prasophyllum_pallidum","South Australia","Vulnerable",20
"804",-32.48331644,138.2653766,5475,"Senecio_megaglossus","South Australia","Vulnerable",20
"805",-32.48331644,138.2653766,5476,"Senecio_megaglossus","South Australia","Vulnerable",20
"806",-32.48331644,138.2653766,5477,"Senecio_megaglossus","South Australia","Vulnerable",20
"807",-32.48331644,138.2653766,5478,"Senecio_megaglossus","South Australia","Vulnerable",20
"808",-32.41332852,117.1792762,4714,"Banksia_ionthocarpa_subsp_chrysophoenix","Western Australia","Endangered",9
"809",-32.41332852,117.1792762,4715,"Banksia_ionthocarpa_subsp_chrysophoenix","Western Australia","Endangered",9
"810",-32.41332852,117.1792762,4716,"Banksia_ionthocarpa_subsp_chrysophoenix","Western Australia","Endangered",9
"811",-32.41332852,117.1792762,4717,"Banksia_ionthocarpa_subsp_chrysophoenix","Western Australia","Endangered",9
"812",-32.41332852,117.1792762,4735,"Boronia_capitata_subsp_capitata","Western Australia","Endangered",9
"813",-32.41332852,117.1792762,4847,"Calectasia_pignattiana","Western Australia","Vulnerable",9
"814",-32.41332852,117.1792762,5558,"Thomasia_montana","Western Australia","Vulnerable",9
"815",-32.41332852,117.1792762,5611,"Acacia_insolita_subsp_recurva","Western Australia","Endangered",9
"816",-32.41332852,117.1792762,5612,"Acacia_insolita_subsp_recurva","Western Australia","Endangered",9
"817",-32.36602361,152.2972976,5603,"Diuris_flavescens","New South Wales","Critically Endangered",4
"818",-32.36602361,152.2972976,5604,"Diuris_flavescens","New South Wales","Critically Endangered",4
"819",-32.36602361,152.2972976,5605,"Diuris_flavescens","New South Wales","Critically Endangered",4
"820",-32.36602361,152.2972976,5606,"Diuris_flavescens","New South Wales","Critically Endangered",4
"821",-31.20398431,151.6700563,4917,"Pimelea_cremnophila","New South Wales","Critically Endangered",4
"822",-31.20398431,151.6700563,5031,"Asterolasia_beckersii","New South Wales","Critically Endangered",4
"823",-31.20398431,151.6700563,5032,"Asterolasia_beckersii","New South Wales","Critically Endangered",4
"824",-31.20398431,151.6700563,5033,"Asterolasia_beckersii","New South Wales","Critically Endangered",4
"825",-31.1082037,152.3703361,5579,"Zieria_lasiocaulis","New South Wales","Endangered",8
"826",-31.1082037,152.3703361,5580,"Zieria_lasiocaulis","New South Wales","Endangered",8
"827",-31.1082037,152.3703361,5581,"Zieria_lasiocaulis","New South Wales","Endangered",8
"828",-31.1082037,152.3703361,5582,"Zieria_lasiocaulis","New South Wales","Endangered",8
"829",-31.1082037,152.3703361,5583,"Zieria_lasiocaulis","New South Wales","Endangered",8
"830",-31.1082037,152.3703361,5584,"Zieria_lasiocaulis","New South Wales","Endangered",8
"831",-31.1082037,152.3703361,5585,"Zieria_lasiocaulis","New South Wales","Endangered",8
"832",-31.1082037,152.3703361,5586,"Zieria_lasiocaulis","New South Wales","Endangered",8
"833",-30.72067787,144.0403293,5014,"Eriocaulon_carsonii","New South Wales","Endangered",8
"834",-30.72067787,144.0403293,5015,"Eriocaulon_carsonii","New South Wales","Endangered",8
"835",-30.72067787,144.0403293,5016,"Eriocaulon_carsonii","New South Wales","Endangered",8
"836",-30.72067787,144.0403293,5017,"Eriocaulon_carsonii","New South Wales","Endangered",8
"837",-30.72067787,144.0403293,5018,"Eriocaulon_carsonii","New South Wales","Endangered",8
"838",-30.72067787,144.0403293,5019,"Eriocaulon_carsonii","New South Wales","Endangered",8
"839",-30.72067787,144.0403293,5020,"Eriocaulon_carsonii","New South Wales","Endangered",8
"840",-30.72067787,144.0403293,5021,"Eriocaulon_carsonii","New South Wales","Endangered",8
"841",-30.62260538,150.6901946,5030,"Asterolasia_beckersii","New South Wales","Critically Endangered",1
"842",-30.56704355,138.798038,4853,"Acacia_menzelii","South Australia","Vulnerable",10
"843",-30.56704355,138.798038,4882,"Codonocarpus_pyramidalis","South Australia","Vulnerable",10
"844",-30.56704355,138.798038,4883,"Codonocarpus_pyramidalis","South Australia","Vulnerable",10
"845",-30.56704355,138.798038,4884,"Codonocarpus_pyramidalis","South Australia","Vulnerable",10
"846",-30.56704355,138.798038,5103,"Acacia_araneosa","South Australia","Vulnerable",10
"847",-30.56704355,138.798038,5104,"Acacia_araneosa","South Australia","Vulnerable",10
"848",-30.56704355,138.798038,5105,"Acacia_araneosa","South Australia","Vulnerable",10
"849",-30.56704355,138.798038,5106,"Acacia_araneosa","South Australia","Vulnerable",10
"850",-30.56704355,138.798038,5107,"Acacia_araneosa","South Australia","Vulnerable",10
"851",-30.56704355,138.798038,5108,"Acacia_araneosa","South Australia","Vulnerable",10
"852",-30.49557328,151.0729317,4911,"Acacia_pubifolia","New South Wales","Vulnerable",1
"853",-30.42953667,152.9262964,5160,"Neoastelia_spectabilis","New South Wales","Vulnerable",4
"854",-30.42953667,152.9262964,5161,"Neoastelia_spectabilis","New South Wales","Vulnerable",4
"855",-30.42953667,152.9262964,5162,"Neoastelia_spectabilis","New South Wales","Vulnerable",4
"856",-30.42953667,152.9262964,5163,"Neoastelia_spectabilis","New South Wales","Vulnerable",4
"857",-30.03902622,151.9043727,4733,"Eucalyptus_camphora_subsp_relicta","New South Wales","Near Threatened",2
"858",-30.03902622,151.9043727,4734,"Eucalyptus_camphora_subsp_relicta","New South Wales","Near Threatened",2
"859",-29.90694164,115.3829825,5051,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"860",-29.90694164,115.3829825,5052,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"861",-29.90694164,115.3829825,5053,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"862",-29.90694164,115.3829825,5054,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"863",-29.90694164,115.3829825,5055,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"864",-29.90694164,115.3829825,5056,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"865",-29.90694164,115.3829825,5057,"Grevillea_calliantha","Western Australia","Critically Endangered",12
"866",-29.90694164,115.3829825,5481,"Acacia_cochlocarpa_subsp_cochlocarpa","Western Australia","Endangered",12
"867",-29.90694164,115.3829825,5482,"Acacia_cochlocarpa_subsp_cochlocarpa","Western Australia","Endangered",12
"868",-29.90694164,115.3829825,5483,"Acacia_cochlocarpa_subsp_cochlocarpa","Western Australia","Endangered",12
"869",-29.90694164,115.3829825,5484,"Acacia_cochlocarpa_subsp_cochlocarpa","Western Australia","Endangered",12
"870",-29.90694164,115.3829825,5485,"Acacia_cochlocarpa_subsp_cochlocarpa","Western Australia","Endangered",12
"871",-29.82068434,153.4153938,5257,"Phaius_australis","New South Wales","Endangered",2
"872",-29.82068434,153.4153938,5258,"Phaius_australis","New South Wales","Endangered",2
"873",-29.52739459,141.8754965,5085,"Grevillea_kennedyana","New South Wales","Endangered",18
"874",-29.52739459,141.8754965,5086,"Grevillea_kennedyana","New South Wales","Endangered",18
"875",-29.52739459,141.8754965,5087,"Grevillea_kennedyana","New South Wales","Endangered",18
"876",-29.52739459,141.8754965,5088,"Grevillea_kennedyana","New South Wales","Endangered",18
"877",-29.52739459,141.8754965,5089,"Grevillea_kennedyana","New South Wales","Endangered",18
"878",-29.52739459,141.8754965,5090,"Grevillea_kennedyana","New South Wales","Endangered",18
"879",-29.52739459,141.8754965,5091,"Grevillea_kennedyana","New South Wales","Endangered",18
"880",-29.52739459,141.8754965,5092,"Grevillea_kennedyana","New South Wales","Endangered",18
"881",-29.52739459,141.8754965,5565,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"882",-29.52739459,141.8754965,5566,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"883",-29.52739459,141.8754965,5567,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"884",-29.52739459,141.8754965,5568,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"885",-29.52739459,141.8754965,5569,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"886",-29.52739459,141.8754965,5570,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"887",-29.52739459,141.8754965,5571,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"888",-29.52739459,141.8754965,5572,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"889",-29.52739459,141.8754965,5573,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"890",-29.52739459,141.8754965,5574,"Xerothamnella_parvifolia","New South Wales","Vulnerable",18
"891",-29.47466597,151.3906724,4909,"Acacia_pubifolia","New South Wales","Vulnerable",3
"892",-29.47466597,151.3906724,5613,"Astrotricha_roddii","New South Wales","Endangered",3
"893",-29.47466597,151.3906724,5617,"Astrotricha_roddii","New South Wales","Endangered",3
"894",-29.24588835,153.2593919,5040,"Fontainea_oraria","New South Wales","Critically Endangered",8
"895",-29.24588835,153.2593919,5367,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"896",-29.24588835,153.2593919,5368,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"897",-29.24588835,153.2593919,5369,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"898",-29.24588835,153.2593919,5370,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"899",-29.24588835,153.2593919,5371,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"900",-29.24588835,153.2593919,5372,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"901",-29.24588835,153.2593919,5373,"Prostanthera_palustris","New South Wales","Critically Endangered",8
"902",-29.24111411,151.6099142,4910,"Acacia_pubifolia","New South Wales","Vulnerable",6
"903",-29.24111411,151.6099142,4912,"Phebalium_glandulosum_subsp_eglandulosum","New South Wales","Vulnerable",6
"904",-29.24111411,151.6099142,4913,"Phebalium_glandulosum_subsp_eglandulosum","New South Wales","Vulnerable",6
"905",-29.24111411,151.6099142,4914,"Phebalium_glandulosum_subsp_eglandulosum","New South Wales","Vulnerable",6
"906",-29.24111411,151.6099142,4915,"Phebalium_glandulosum_subsp_eglandulosum","New South Wales","Vulnerable",6
